20231200|000000|1|0001|1|06|020102024|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|74.95|1|
20231200|000000|1|0001|1|06|020102027|1||||||||PZA|1|7.00|7.66|59.51|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102027|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|59.51|1|
20231200|000000|1|0001|1|06|020102029|1||||||||PZA|1|4.00|4.60|18.40|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102029|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|18.40|1|
20231200|000000|1|0001|1|06|020102031|1||||||||PZA|1|1.00|9.81|39.25|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050138|1|0001|1|06|020102031|1||22/12/2023|06|0040,41|0138|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|9.81|9.81|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102031|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|39.25|1|
20231200|000000|1|0001|1|06|020102032|1||||||||PZA|1|5.00|17.48|104.91|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102032|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|104.91|1|
20231200|000000|1|0001|1|06|020102033|1||||||||PZA|1|8.00|5.92|90.29|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102033|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|90.29|1|
20231200|000000|1|0001|1|06|020102037|1||||||||PZA|1|1.00|42.34|84.68|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102037|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|84.68|1|
20231200|000000|1|0001|1|06|020102038|1||||||||PZA|1|7.00|6.85|54.83|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102038|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|54.83|1|
20231200|000000|1|0001|1|06|020102039|1||||||||PZA|1|8.00|4.70|54.28|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102039|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|54.28|1|
20231200|000000|1|0001|1|06|020102041|1||||||||PZA|1|1.00|45.15|45.15|0.00|0.00|0.00|0.00|0.00|0.00|1|
